Date,AAPL,MSFT,AMZN,GOOGL
2023-05-30,176.82794189453125,329.8407897949219,121.66000366210938,123.66999816894531
2023-05-31,176.778076171875,327.0324401855469,120.58000183105469,122.87000274658203
2023-06-01,179.61050415039062,331.2051086425781,122.7699966430664,123.72000122070312
2023-06-02,180.4682159423828,334.013427734375,124.25,124.66999816894531
2023-06-05,179.10186767578125,334.5512390136719,125.30000305175781,126.01000213623047
2023-06-06,178.7328643798828,332.3005676269531,126.61000061035156,127.30999755859375
2023-06-07,177.3465576171875,322.04315185546875,121.2300033569336,122.5
2023-06-08,180.0892333984375,323.9154052734375,124.25,122.13999938964844
2023-06-09,180.4781951904297,325.4390563964844,123.43000030517578,122.2300033569336
2023-06-12,183.3006591796875,330.4781188964844,126.56999969482422,123.63999938964844
2023-06-13,182.82192993164062,332.9080505371094,126.66000366210938,123.83000183105469
2023-06-14,183.46023559570312,335.9454345703125,126.41999816894531,123.66999816894531
2023-06-15,185.51475524902344,346.6609802246094,127.11000061035156,125.08999633789062
2023-06-16,184.42764282226562,340.914794921875,125.48999786376953,123.52999877929688
2023-06-20,184.5174102783203,336.6524963378906,125.77999877929688,123.0999984741211
2023-06-21,183.47021484375,332.1810607910156,124.83000183105469,120.55000305175781
2023-06-22,186.50210571289062,338.30560302734375,130.14999389648438,123.1500015258789
2023-06-23,186.18295288085938,333.635009765625,129.3300018310547,122.33999633789062
2023-06-26,184.77671813964844,327.2415771484375,127.33000183105469,118.33999633789062
2023-06-27,187.5592803955078,333.1868896484375,129.17999267578125,118.33000183105469
2023-06-28,188.74612426757812,334.46160888671875,129.0399932861328,120.18000030517578
2023-06-29,189.085205078125,333.6648864746094,127.9000015258789,119.0999984741211
2023-06-30,193.45355224609375,339.1322021484375,130.36000061035156,119.69999694824219
2023-07-03,191.9475860595703,336.5927429199219,130.22000122070312,119.9000015258789
2023-07-05,190.82058715820312,336.7520751953125,130.3800048828125,121.75
2023-07-06,191.29930114746094,339.85919189453125,128.36000061035156,120.11000061035156
2023-07-07,190.17230224609375,335.825927734375,129.77999877929688,119.4800033569336
2023-07-10,188.1078338623047,330.45819091796875,127.12999725341797,116.44999694824219
2023-07-11,187.57923889160156,331.0955810546875,128.77999877929688,117.13999938964844
2023-07-12,189.26473999023438,335.8060302734375,130.8000030517578,118.93000030517578
2023-07-13,190.03268432617188,341.24346923828125,134.3000030517578,124.54000091552734
2023-07-14,190.1822967529297,343.812744140625,134.67999267578125,125.41999816894531
2023-07-17,193.47349548339844,344.3007507324219,133.55999755859375,124.6500015258789
2023-07-18,193.2141876220703,358.0038757324219,132.8300018310547,123.76000213623047
2023-07-19,194.58055114746094,353.612060546875,135.36000061035156,122.02999877929688
2023-07-20,192.6157989501953,345.43603515625,129.9600067138672,119.19999694824219
2023-07-21,191.42897033691406,342.3488464355469,130.0,120.0199966430664
2023-07-24,192.23680114746094,343.68328857421875,128.8000030517578,121.52999877929688
2023-07-25,193.10447692871094,349.529052734375,129.1300048828125,122.20999908447266
2023-07-26,193.98214721679688,336.3736267089844,128.14999389648438,129.27000427246094
2023-07-27,192.70555114746094,329.352783203125,128.25,129.39999389648438
2023-07-28,195.30860900878906,336.9711608886719,132.2100067138672,132.5800018310547
2023-07-31,195.9269561767578,334.53131103515625,133.67999267578125,132.72000122070312
2023-08-01,195.0891876220703,334.9495544433594,131.69000244140625,131.5500030517578
2023-08-02,192.0672607421875,326.1461181640625,128.2100067138672,128.3800048828125
2023-08-03,190.6610107421875,325.3096008300781,128.91000366210938,128.4499969482422
2023-08-04,181.50546264648438,326.4249572753906,139.57000732421875,128.11000061035156
2023-08-07,178.37380981445312,328.7453308105469,142.22000122070312,131.52999877929688
2023-08-08,179.32127380371094,324.70208740234375,139.94000244140625,131.39999389648438
2023-08-09,177.715576171875,320.8979187011719,137.85000610351562,129.66000366210938
2023-08-10,177.49615478515625,321.5950012207031,138.55999755859375,129.69000244140625
2023-08-11,177.5560760498047,319.6829528808594,138.41000366210938,129.55999755859375
2023-08-14,179.22389221191406,322.7004089355469,140.57000732421875,131.3300018310547
2023-08-15,177.21652221679688,320.5294189453125,137.6699981689453,129.77999877929688
2023-08-16,176.3376922607422,319.7510070800781,135.07000732421875,128.6999969482422
2023-08-17,173.7710723876953,316.2381591796875,133.97999572753906,129.9199981689453
2023-08-18,174.2604217529297,315.8389587402344,133.22000122070312,127.45999908447266
2023-08-21,175.608642578125,321.22802734375,134.67999267578125,128.3699951171875
2023-08-22,176.99681091308594,321.80682373046875,134.25,129.0800018310547
2023-08-23,180.88169860839844,326.337646484375,135.52000427246094,132.3699951171875
2023-08-24,176.14793395996094,319.3218994140625,131.83999633789062,129.77999877929688
2023-08-25,178.375,322.3258056640625,133.25999450683594,129.8800048828125
2023-08-28,179.9529266357422,323.0443420410156,133.13999938964844,131.00999450683594
2023-08-29,183.87774658203125,327.7447814941406,134.91000366210938,134.57000732421875
2023-08-30,187.40310668945312,328.1240234375,135.07000732421875,135.8800048828125
2023-08-31,187.62281799316406,327.09613037109375,138.00999450683594,136.1699981689453
2023-09-01,189.2107391357422,327.9942932128906,138.1199951171875,135.66000366210938
2023-09-05,189.45040893554688,332.8743591308594,137.27000427246094,135.77000427246094
2023-09-06,182.66934204101562,332.20574951171875,135.36000061035156,134.4600067138672
2023-09-07,177.32638549804688,329.24176025390625,137.85000610351562,135.25999450683594
2023-09-08,177.945556640625,333.5928955078125,138.22999572753906,136.3800048828125
2023-09-11,179.12400817871094,337.2554931640625,143.10000610351562,136.9199981689453
2023-09-12,176.0680389404297,331.09796142578125,141.22999572753906,135.33999633789062
2023-09-13,173.9807891845703,335.3793029785156,144.85000610351562,136.7100067138672
2023-09-14,175.5087890625,338.0139465332031,144.72000122070312,138.10000610351562
2023-09-15,174.77972412109375,329.5511169433594,140.38999938964844,137.39999389648438
2023-09-18,177.73583984375,328.3934631347656,139.97999572753906,138.2100067138672
2023-09-19,178.8343963623047,327.9842834472656,137.6300048828125,138.0399932861328
2023-09-20,175.2591094970703,320.1202697753906,135.2899932861328,133.74000549316406
2023-09-21,173.70115661621094,318.8827819824219,129.3300018310547,130.44000244140625
2023-09-22,174.5600128173828,316.3678894042969,129.1199951171875,130.25
2023-09-25,175.84832763671875,316.8968200683594,131.27000427246094,131.11000061035156
2023-09-26,171.73374938964844,311.50775146484375,125.9800033569336,128.57000732421875
2023-09-27,170.20574951171875,312.15643310546875,125.9800033569336,130.5399932861328
2023-09-28,170.46542358398438,313.0047302246094,125.9800033569336,132.30999755859375
2023-09-29,170.9847412109375,315.1104431152344,127.12000274658203,130.86000061035156
2023-10-02,173.52139282226562,321.1481628417969,129.4600067138672,134.1699981689453
2023-10-03,172.1731719970703,312.7552185058594,124.72000122070312,132.42999267578125
2023-10-04,173.4315185546875,318.3139343261719,127.0,135.24000549316406
2023-10-05,174.67987060546875,318.7131042480469,125.95999908447266,135.07000732421875
2023-10-06,177.25648498535156,326.5971374511719,127.95999908447266,137.5800018310547
2023-10-09,178.75450134277344,329.1519470214844,128.25999450683594,138.4199981689453
2023-10-10,178.15528869628906,327.724853515625,129.47999572753906,138.05999755859375
2023-10-11,179.5634307861328,331.7466735839844,131.8300018310547,140.5500030517578
2023-10-12,180.4722442626953,330.4892272949219,132.3300018310547,138.97000122070312
2023-10-13,178.61468505859375,327.0661926269531,129.7899932861328,137.36000061035156
2023-10-16,178.48486328125,331.96624755859375,132.5500030517578,139.10000610351562
2023-10-17,176.9169158935547,331.38739013671875,131.47000122070312,139.72000122070312
2023-10-18,175.608642578125,329.44134521484375,128.1300048828125,137.9600067138672
2023-10-19,175.22915649414062,330.6488952636719,128.39999389648438,137.75
2023-10-20,172.6525421142578,326.0083312988281,125.16999816894531,135.60000610351562
2023-10-23,172.7723846435547,328.6529541015625,126.55999755859375,136.5
2023-10-24,173.21180725097656,329.8605041503906,128.55999755859375,138.80999755859375
2023-10-25,170.87489318847656,339.97998046875,121.38999938964844,125.61000061035156
2023-10-26,166.67042541503906,327.2258605957031,119.56999969482422,122.27999877929688
2023-10-27,167.99867248535156,329.1419677734375,127.73999786376953,122.16999816894531
2023-10-30,170.06593322753906,336.62677001953125,132.7100067138672,124.45999908447266
2023-10-31,170.54531860351562,337.4251403808594,133.08999633789062,124.08000183105469
2023-11-01,173.74110412597656,345.3690185546875,137.0,126.44999694824219
2023-11-02,177.3363800048828,347.6144714355469,138.07000732421875,127.48999786376953
2023-11-03,176.41757202148438,352.08538818359375,138.60000610351562,129.10000610351562
2023-11-06,178.9941864013672,355.8078308105469,139.74000549316406,130.25
2023-11-07,181.58078002929688,359.79974365234375,142.7100067138672,130.97000122070312
2023-11-08,182.6493682861328,362.4643249511719,142.0800018310547,131.83999633789062
2023-11-09,182.1699981689453,359.95941162109375,140.60000610351562,130.24000549316406
2023-11-10,186.39999389648438,368.9212341308594,143.55999755859375,132.58999633789062
2023-11-13,184.8000030517578,365.937255859375,142.58999633789062,132.08999633789062
2023-11-14,187.44000244140625,369.5199890136719,145.8000030517578,133.6199951171875
2023-11-15,188.00999450683594,369.6700134277344,143.1999969482422,134.6199951171875
2023-11-16,189.7100067138672,376.1700134277344,142.8300018310547,136.92999267578125
2023-11-17,189.69000244140625,369.8500061035156,145.17999267578125,135.30999755859375
2023-11-20,191.4499969482422,377.44000244140625,146.1300048828125,136.25
2023-11-21,190.63999938964844,373.07000732421875,143.89999389648438,136.97000122070312
2023-11-22,191.30999755859375,377.8500061035156,146.7100067138672,138.49000549316406
2023-11-24,189.97000122070312,377.42999267578125,146.74000549316406,136.69000244140625
2023-11-27,189.7899932861328,378.6099853515625,147.72999572753906,136.41000366210938
2023-11-28,190.39999389648438,382.70001220703125,147.02999877929688,137.1999969482422
2023-11-29,189.3699951171875,378.8500061035156,146.32000732421875,134.99000549316406
2023-11-30,189.9499969482422,378.9100036621094,146.08999633789062,132.52999877929688
2023-12-01,191.24000549316406,374.510009765625,147.02999877929688,131.86000061035156
2023-12-04,189.42999267578125,369.1400146484375,144.83999633789062,129.27000427246094
2023-12-05,193.4199981689453,372.5199890136719,146.8800048828125,130.99000549316406
2023-12-06,192.32000732421875,368.79998779296875,144.52000427246094,130.02000427246094
2023-12-07,194.27000427246094,370.95001220703125,146.8800048828125,136.92999267578125
2023-12-08,195.7100067138672,374.2300109863281,147.4199981689453,134.99000549316406
2023-12-11,193.17999267578125,371.29998779296875,145.88999938964844,133.2899932861328
2023-12-12,194.7100067138672,374.3800048828125,147.47999572753906,132.52000427246094
2023-12-13,197.9600067138672,374.3699951171875,148.83999633789062,132.57000732421875
2023-12-14,198.11000061035156,365.92999267578125,147.4199981689453,131.94000244140625
2023-12-15,197.57000732421875,370.7300109863281,149.97000122070312,132.60000610351562
2023-12-18,195.88999938964844,372.6499938964844,154.07000732421875,135.8000030517578
2023-12-19,196.94000244140625,373.260009765625,153.7899932861328,136.64999389648438
2023-12-20,194.8300018310547,370.6199951171875,152.1199951171875,138.33999633789062
2023-12-21,194.67999267578125,373.5400085449219,153.83999633789062,140.4199981689453
2023-12-22,193.60000610351562,374.5799865722656,153.4199981689453,141.49000549316406
